id,name,state,county,country,level,population,latitude,longitude,wiki
15741,Franklin,TN,Williamson County,,city-us,85469,35.925,-86.869,18616
15731,Franklin,NJ,Somerset County,,city-us,68428,40.477,-74.550,36440
15718,Franklin,WI,Milwaukee County,,city-us,36624,42.889,-88.038,10311
15722,Franklin,MA,Norfolk County,,city-us,33036,42.085,-71.411,10028
15706,Franklin,IN,Johnson County,,city-us,25437,39.481,-86.055,12072
15747,Franklin,NJ,Gloucester County,,city-us,16568,39.599,-75.021,527
15730,Franklin,KY,Simpson County,,city-us,10133,36.722,-86.577,5247
15717,Franklin,NH,Merrimack County,,city-us,8828,43.444,-71.647,5355
15691,Franklin,VA,Franklin city,,city-us,8217,36.678,-76.922,11058
15716,Franklin,CA,Merced County,,city-us,7386,37.328,-120.532,2536
15733,Franklin,LA,St. Mary Parish,,city-us,6546,29.796,-91.501,8021
15738,Franklin,PA,Venango County,,city-us,6031,41.398,-79.831,9093
15736,Franklin,NJ,Sussex County,,city-us,4938,41.122,-74.580,12875
15713,Franklin,NC,Macon County,,city-us,4233,35.182,-83.382,11591
15748,Franklin,NJ,Hunterdon County,,city-us,3280,40.569,-74.931,527
15723,Franklin,MI,Oakland County,,city-us,3133,42.522,-83.306,7049
15749,Franklin,NJ,Warren County,,city-us,2976,40.712,-75.053,527
15732,Franklin,CT,New London County,,city-us,1862,41.621,-72.143,2632
15726,Franklin,TX,Robertson County,,city-us,1670,31.026,-96.485,3826
15699,Franklin,ME,Hancock County,,city-us,1594,44.601,-68.244,4358
15696,Franklin,VT,Franklin County,,city-us,1381,44.977,-72.902,3504
15714,Franklin,WI,Manitowoc County,,city-us,1253,44.195,-87.868,2064
15743,Franklin,WI,Vernon County,,city-us,1121,43.481,-90.892,1970
15695,Franklin,NY,Franklin County,,city-us,1102,44.520,-74.070,5098
15692,Franklin,ID,Franklin County,,city-us,1062,42.014,-111.807,4041
15707,Franklin,WI,Kewaunee County,,city-us,961,44.372,-87.708,2371
15694,Franklin,NE,Franklin County,,city-us,931,40.096,-98.953,3541
15700,Franklin,GA,Heard County,,city-us,923,33.278,-85.098,4211
15768,Franklin,KS,Crawford County,,city-us,760,37.526,-94.706,2310
15728,Franklin,WI,Sauk County,,city-us,672,43.306,-90.039,3130
15720,Franklin,IL,Morgan County,,city-us,589,39.620,-90.044,2055
15712,Franklin,AL,Macon County,,city-us,583,32.478,-85.802,5240
15725,Franklin,MN,Renville County,,city-us,491,44.528,-94.881,3517
15724,Franklin,WV,Pendleton County,,city-us,482,38.643,-79.331,12068
15704,Franklin,WI,Jackson County,,city-us,325,44.213,-91.124,1830
15689,Franklin,NY,Delaware County,,city-us,280,42.341,-75.165,14634
15687,Franklin,PA,Cambria County,,city-us,275,40.342,-78.885,2196
15703,Franklin,AR,Izard County,,city-us,197,36.170,-91.776,1887
15685,Franklin,MD,Allegany County,,city-us,172,39.498,-79.046,254
15710,Franklin,IA,Lee County,,city-us,128,40.668,-91.511,3323
15697,Franklin,AZ,Greenlee County,,city-us,102,32.678,-109.079,525
15702,Franklin,MO,Howard County,,city-us,70,39.012,-92.753,6643
15727,Franklin,CA,Sacramento County,,city-us,30,38.379,-121.454,2938
15701,Franklin,MS,Holmes County,,city-us,0,33.036,-90.002,1709
