id,name,state,county,country,level,population,latitude,longitude,wiki
15348,Milton,,,Canada,city-international,110128,43.508,-79.883,5339
15331,Milton,GA,Fulton County,,city-us,41259,34.132,-84.301,4841
15334,Milton,MA,Norfolk County,,city-us,28388,42.242,-71.082,23559
15339,Milton,FL,Santa Rosa County,,city-us,10498,30.632,-87.040,6610
15332,Milton,WA,King County,,city-us,8907,47.252,-122.317,4041
15335,Milton,PA,Northumberland County,,city-us,6576,41.012,-76.848,4583
15338,Milton,WI,Rock County,,city-us,5708,42.776,-88.944,2235
15341,Milton,NH,Strafford County,,city-us,4510,43.452,-71.015,6468
15340,Milton,NY,Saratoga County,,city-us,4417,43.034,-73.853,5588
15330,Milton,VT,Chittenden County,,city-us,4053,44.640,-73.110,8887
15343,Milton,DE,Sussex County,,city-us,3428,38.778,-75.310,5918
15326,Milton,WV,Cabell County,,city-us,2809,38.435,-82.132,4673
15333,Milton,LA,Lafayette Parish,,city-us,2590,30.104,-92.076,3297
15345,Milton,NY,Ulster County,,city-us,1452,41.660,-73.957,7135
15344,Milton,KY,Trimble County,,city-us,592,38.724,-85.369,3315
15325,Milton,WI,Buffalo County,,city-us,547,44.178,-91.759,2187
15347,Milton,IN,Wayne County,,city-us,454,39.788,-85.155,3554
15346,Milton,IA,Van Buren County,,city-us,387,40.673,-92.162,3862
15342,Milton,KS,Sumner County,,city-us,340,37.432,-97.771,772
15336,Milton,IL,Pike County,,city-us,209,39.564,-90.650,1851
15328,Milton,NC,Caswell County,,city-us,156,36.539,-79.209,4065
15329,Milton,ND,Cavalier County,,city-us,42,48.626,-98.043,2870
15327,Milton,CA,Calaveras County,,city-us,0,38.032,-120.852,844
15337,Milton,MO,Randolph County,,city-us,0,39.470,-92.329,585
