id,name,state,county,country,level,population,latitude,longitude,wiki
12791,Easton,PA,Northampton County,,city-us,28057,40.688,-75.221,23412
12778,Easton,MA,Bristol County,,city-us,25247,42.039,-71.109,13663
12794,Easton,MD,Talbot County,,city-us,17118,38.774,-76.076,12644
12783,Easton,CT,Fairfield County,,city-us,7594,41.265,-73.300,8516
12795,Easton,NY,Washington County,,city-us,2261,43.030,-73.536,3837
12781,Easton,CA,Fresno County,,city-us,2155,36.650,-119.791,4367
12777,Easton,ME,Aroostook County,,city-us,1306,46.633,-67.848,4509
12788,Easton,WI,Marathon County,,city-us,1144,44.991,-89.423,1896
12797,Easton,WI,Adams County,,city-us,1130,43.838,-89.807,2016
12784,Easton,TX,Gregg County,,city-us,497,32.382,-94.591,1102
12786,Easton,WA,Kittitas County,,city-us,382,47.237,-121.179,3042
12789,Easton,IL,Mason County,,city-us,309,40.233,-89.843,1975
12782,Easton,NH,Grafton County,,city-us,295,44.101,-71.795,2773
12779,Easton,MO,Buchanan County,,city-us,224,39.722,-94.642,3947
12787,Easton,KS,Leavenworth County,,city-us,211,39.345,-95.116,3853
12780,Easton,MN,Faribault County,,city-us,177,43.766,-93.901,2972
