id,name,state,country,level,population,latitude,longitude,wiki
7318,Highland,CA,,city-us,57159,34.13,-117.21,7294
7321,Highland,IN,,city-us,23672,41.55,-87.45,10274
7351,Highland,UT,,city-us,19611,40.45,-111.77,3204
7329,Highland,MI,,city-us,19202,42.65,-83.62,4164
7320,Highland,IL,,city-us,10044,38.74,-89.67,6883
7337,Highland,NY,,city-us,6473,41.72,-73.96,1421
7322,Highland,IN,,city-us,5169,38.04,-87.57,1880
7338,Highland,OH,,city-us,2277,41.21,-84.28,129
7336,Highland,NY,,city-us,2237,41.57,-74.89,4118
7342,Highland,PA,,city-us,1258,39.92,-75.90,304
7330,Highland,MI,,city-us,1207,44.12,-85.27,2783
7317,Highland,AR,,city-us,1015,36.28,-91.52,2345
7341,Highland,PA,,city-us,998,39.82,-77.33,304
7335,Highland,NE,,city-us,928,40.47,-96.73,205
7340,Highland,OH,,city-us,921,40.05,-81.78,129
7323,Highland,KS,,city-us,917,39.86,-95.27,7033
7353,Highland,WI,,city-us,869,43.05,-90.38,2059
7347,Highland,SD,,city-us,685,43.04,-98.41,0
7343,Highland,PA,,city-us,537,41.27,-79.33,304
7331,Highland,MN,,city-us,446,44.24,-92.12,1877
7344,Highland,PA,,city-us,395,41.54,-78.88,304
7324,Highland,KS,,city-us,371,38.14,-97.32,359
7352,Highland,WI,,city-us,347,46.42,-91.64,1931
7349,Highland,SD,,city-us,321,43.22,-96.62,0
7319,Highland,IL,,city-us,262,41.14,-88.54,694
7339,Highland,OH,,city-us,229,39.34,-83.60,3204
7350,Highland,SD,,city-us,214,43.80,-96.49,0
7332,Highland,ND,,city-us,93,46.67,-97.48,0
7326,Highland,KS,,city-us,84,38.75,-96.77,7033
7345,Highland,SD,,city-us,76,45.37,-98.67,0
7348,Highland,SD,,city-us,66,45.20,-97.56,0
7325,Highland,KS,,city-us,47,39.97,-98.45,637
7346,Highland,SD,,city-us,33,43.63,-98.96,0
7334,Highland,ND,,city-us,31,47.74,-100.50,0
7327,Highland,KS,,city-us,21,39.94,-97.09,7033
7358,Highland,MN,,city-us,20,47.20,-91.72,514
7333,Highland,ND,,city-us,13,46.58,-102.23,0
7328,Highland,MD,,city-us,0,39.18,-76.96,0
7354,Highland,IN,,city-us,0,39.79,-87.40,577
7355,Highland,IN,,city-us,0,38.65,-86.13,162
7356,Highland,IA,,city-us,0,42.89,-91.60,215
7357,Highland,MN,,city-us,0,43.68,-91.87,255
7359,Highland,MN,,city-us,0,45.12,-94.03,258
7360,Highland,MO,,city-us,0,37.66,-89.89,577
7361,Highland,VA,,city-us,0,37.16,-80.68,91
7362,Highland,WV,,city-us,0,39.44,-80.25,162
7363,Highland,WV,,city-us,0,39.30,-81.05,296
