id,name,state,country,level,population,latitude,longitude,wiki
28333,Shields,IL,,city-us,36889,42.28,-87.86,1038
28334,Shields,MI,,city-us,7035,43.42,-84.06,3637
28337,Shields,WI,,city-us,591,43.85,-89.29,1864
28336,Shields,WI,,city-us,506,43.23,-88.82,2589
28335,Shields,NE,,city-us,88,42.58,-98.67,244
28338,Shields,IN,,city-us,0,38.92,-86.00,329
28339,Shields,KS,,city-us,0,38.62,-100.44,303
28340,Shields,ND,,city-us,0,46.23,-101.13,2278
28341,Shields,VA,,city-us,0,37.57,-75.85,70
28342,Shields,VA,,city-us,0,37.27,-78.65,90
