id,name,state,county,country,level,population,latitude,longitude,wiki
887,Ashland,CA,Alameda County,,city-us,23640,37.695,-122.114,6197
900,Ashland,OR,Jackson County,,city-us,21607,42.195,-122.709,23817
892,Ashland,KY,Boyd County,,city-us,21476,38.478,-82.638,18116
889,Ashland,OH,Ashland County,,city-us,19282,40.869,-82.318,7633
901,Ashland,MA,Middlesex County,,city-us,18560,42.258,-71.474,17329
893,Ashland,NJ,Camden County,,city-us,9248,39.863,-75.006,2044
907,Ashland,WI,Ashland County,,city-us,7918,46.582,-90.872,26035
899,Ashland,VA,Hanover County,,city-us,7573,37.759,-77.480,9150
891,Ashland,MO,Boone County,,city-us,4871,38.774,-92.257,4248
896,Ashland,PA,Columbia County,,city-us,2481,40.781,-76.345,10345
895,Ashland,AL,Clay County,,city-us,1969,33.274,-85.836,5019
897,Ashland,NH,Grafton County,,city-us,1959,43.726,-71.643,4602
894,Ashland,NY,Chemung County,,city-us,1487,42.019,-76.750,3572
906,Ashland,KS,Clark County,,city-us,770,37.189,-99.766,2858
904,Ashland,MT,Rosebud County,,city-us,758,45.594,-106.271,3708
898,Ashland,NY,Greene County,,city-us,692,42.319,-74.335,2772
888,Ashland,ME,Aroostook County,,city-us,586,46.631,-68.406,4446
890,Ashland,MS,Benton County,,city-us,508,34.833,-89.176,3752
902,Ashland,LA,Natchitoches Parish,,city-us,193,32.142,-93.098,6088
903,Ashland,OK,Pittsburg County,,city-us,32,34.768,-96.070,2458
905,Ashland,LA,Terrebonne Parish,,city-us,0,29.530,-90.674,668
