id,name,state,county,country,level,population,latitude,longitude,wiki
22736,Kensington,CT,Capitol ,,city-us,9626,41.626,-72.769,2274
22738,Kensington,CA,Contra Costa County,,city-us,5077,37.911,-122.280,10174
22740,Kensington,MD,Montgomery County,,city-us,2108,39.026,-77.076,11861
22743,Kensington,NH,Rockingham County,,city-us,2096,42.933,-70.964,3195
22741,Kensington,NY,Nassau County,,city-us,1216,40.793,-73.722,6028
22744,Kensington,KS,Smith County,,city-us,401,39.767,-99.032,3935
22739,Kensington,MN,Douglas County,,city-us,272,45.778,-95.696,3365
22746,Kensington,ND,Walsh County,,city-us,248,48.416,-97.722,113
22737,Kensington,OH,Columbiana County,,city-us,0,40.735,-80.956,1388
22742,Kensington,MI,Oakland County,,city-us,0,42.512,-83.659,1212
22745,Kensington,GA,Walker County,,city-us,0,34.775,-85.372,496
