id,name,state,county,country,level,population,latitude,longitude,wiki
16120,Montezuma,GA,Macon County,,city-us,3076,32.305,-84.027,3240
16123,Montezuma,IA,Poweshiek County,,city-us,1444,41.586,-92.527,7250
16117,Montezuma,NY,Cayuga County,,city-us,1172,43.013,-76.698,6596
16119,Montezuma,KS,Gray County,,city-us,951,37.596,-100.443,3808
16122,Montezuma,IN,Parke County,,city-us,903,39.793,-87.371,3845
16121,Montezuma,OH,Mercer County,,city-us,153,40.489,-84.549,3218
16126,Montezuma,CO,Summit County,,city-us,74,39.581,-105.867,6506
16118,Montezuma,TN,Chester County,,city-us,0,35.394,-88.694,1065
16124,Montezuma,NM,San Miguel County,,city-us,0,35.652,-105.276,3917
16125,Montezuma,CA,Solano County,,city-us,0,38.091,-121.873,1107
