id,name,state,country,level,population,latitude,longitude,wiki
11858,Durham,NC,,city-us,285527,35.98,-78.90,52629
11860,Durham,NH,,city-us,15539,43.12,-70.92,13042
11853,Durham,CT,,city-us,7231,41.47,-72.68,7729
11852,Durham,CA,,city-us,5989,39.65,-121.80,4638
11857,Durham,ME,,city-us,4240,43.96,-70.13,4842
11861,Durham,NY,,city-us,2664,42.37,-74.15,6134
11863,Durham,OR,,city-us,1916,45.40,-122.75,4635
11855,Durham,KS,,city-us,86,38.49,-97.23,8919
11859,Durham,ND,,city-us,49,47.20,-98.65,0
11862,Durham,OK,,city-us,21,35.84,-99.92,908
11856,Durham,KS,,city-us,14,39.19,-97.42,8919
11854,Durham,IL,,city-us,0,40.60,-91.09,338
11864,Durham,PA,,city-us,0,40.58,-75.22,185
11865,Durham,AR,,city-us,0,35.95,-93.98,514
11866,Durham,GA,,city-us,0,34.86,-85.43,253
11867,Durham,IN,,city-us,0,38.26,-87.58,88
11868,Durham,MO,,city-us,0,39.98,-91.67,345
