id,name,state,country,level,population,latitude,longitude,wiki
20940,Hudson,OH,,city-us,22983,41.240,-81.441,19052
20934,Hudson,MA,,city-us,19790,42.389,-71.546,36149
20935,Hudson,FL,,city-us,11230,28.364,-82.693,4253
20937,Hudson,WI,,city-us,8724,44.983,-92.674,9660
20928,Hudson,NH,,city-us,6756,42.765,-71.440,13837
20923,Hudson,NY,,city-us,5898,42.253,-73.791,16845
20917,Hudson,TX,,city-us,4986,31.323,-94.778,2655
20921,Hudson,NC,,city-us,3777,35.848,-81.496,5578
20919,Hudson,IA,,city-us,2615,42.407,-92.455,3432
20933,Hudson,IL,,city-us,2469,40.628,-88.978,340
20929,Hudson,MI,,city-us,2397,41.855,-84.354,3360
20941,Hudson,CO,,city-us,1635,40.074,-104.643,2132
20931,Hudson,PA,,city-us,1415,41.275,-75.836,374
20936,Hudson,ME,,city-us,1408,44.993,-68.888,3456
20925,Hudson,MN,,city-us,962,45.806,-95.326,2007
20922,Hudson,MI,,city-us,670,45.158,-84.800,288
20939,Hudson,IN,,city-us,594,41.533,-85.081,3208
20927,Hudson,WY,,city-us,439,42.906,-108.583,3290
20930,Hudson,SD,,city-us,320,43.130,-96.454,3234
20932,Hudson,MI,,city-us,195,46.168,-85.304,288
20938,Hudson,KS,,city-us,96,38.106,-98.660,3643
20924,Hudson,ND,,city-us,82,46.074,-98.184,0
20926,Hudson,SD,,city-us,33,45.282,-99.637,3234
20918,Hudson,MO,,city-us,0,38.204,-94.090,400
20920,Hudson,KY,,city-us,0,37.651,-86.277,2961
