id,name,state,country,level,population,latitude,longitude,wiki
36894,Amsterdam,,Netherlands,city-international,862965,52.37,4.88,81660
36885,Amsterdam,NY,,city-us,5513,42.96,-74.17,18456
36886,Amsterdam,OH,,city-us,435,40.47,-80.92,3616
36883,Amsterdam,MO,,city-us,220,38.35,-94.59,3446
36884,Amsterdam,MT,,city-us,165,45.76,-111.32,819
36887,Amsterdam,CA,,city-us,0,37.43,-120.54,324
36888,Amsterdam,GA,,city-us,0,30.73,-84.44,329
36889,Amsterdam,NJ,,city-us,0,40.59,-75.16,1365
36890,Amsterdam,OH,,city-us,0,39.96,-82.38,335
36891,Amsterdam,PA,,city-us,0,41.13,-80.13,207
36892,Amsterdam,TX,,city-us,0,29.24,-95.24,1767
36893,Amsterdam,VA,,city-us,0,37.43,-79.91,226
