id,name,state,country,level,population,latitude,longitude,wiki
24187,Ashley,PA,,city-us,2589,41.21,-75.90,2942
24186,Ashley,OH,,city-us,1239,40.41,-82.96,3415
24181,Ashley,IN,,city-us,1032,41.52,-85.06,3261
24180,Ashley,IL,,city-us,752,38.33,-89.20,339
24185,Ashley,ND,,city-us,606,46.03,-99.37,3989
24182,Ashley,MI,,city-us,515,43.19,-84.47,3126
24183,Ashley,MN,,city-us,259,45.72,-95.08,1719
24184,Ashley,MO,,city-us,69,39.25,-91.22,374
24188,Ashley,WV,,city-us,0,39.40,-80.68,245
24189,Ashley,WI,,city-us,0,44.69,-89.61,132
