id,name,state,county,country,level,population,latitude,longitude,wiki
6233,Waterford,NJ,Camden County,,city-us,10400,39.743,-74.821,11087
25318,Waterford,CA,Stanislaus County,,city-us,9158,37.641,-120.760,6870
25316,Waterford,NY,Saratoga County,,city-us,8225,42.804,-73.687,2204
25315,Waterford,WI,Racine County,,city-us,6474,42.794,-88.250,3625
25317,Waterford,CT,New London County,,city-us,3061,41.346,-72.129,11551
25314,Waterford,ME,Oxford County,,city-us,1596,44.203,-70.722,5785
25309,Waterford,VT,Caledonia County,,city-us,1283,44.363,-71.934,3499
25313,Waterford,MS,Marshall County,,city-us,112,34.648,-89.457,791
25311,Waterford,MN,Dakota County,,city-us,0,44.484,-93.143,643
25312,Waterford,VA,Loudoun County,,city-us,0,39.187,-77.610,4097
25319,Waterford,OH,Washington County,,city-us,0,39.539,-81.644,886
