id,name,state,country,level,population,latitude,longitude,wiki
11740,Davis,CA,,city-us,66799,38.54,-121.74,29892
11749,Davis,MI,,city-us,3780,42.76,-82.92,4131
11746,Davis,OK,,city-us,2801,34.43,-97.17,4510
11743,Davis,MO,,city-us,1086,39.57,-93.82,545
11748,Davis,WV,,city-us,588,39.13,-79.46,4059
11741,Davis,IL,,city-us,582,42.42,-89.41,2023
11744,Davis,MO,,city-us,236,38.34,-93.91,174
11745,Davis,NC,,city-us,223,34.80,-76.46,697
11747,Davis,SD,,city-us,56,43.26,-97.00,2789
11742,Davis,MN,,city-us,33,48.59,-96.84,1746
11750,Davis,MO,,city-us,0,39.06,-91.02,243
11751,Davis,TX,,city-us,0,28.80,-98.76,877
11752,Davis,WV,,city-us,0,37.83,-82.08,140
