id,name,state,country,level,population,latitude,longitude,wiki
19555,Heidelberg,,Germany,city-international,158741,49.412,8.710,50651
19551,Heidelberg,PA,,city-us,4060,40.293,-76.287,462
19553,Heidelberg,PA,,city-us,3325,40.705,-75.700,462
19554,Heidelberg,PA,,city-us,3029,39.830,-76.918,462
19548,Heidelberg,TX,,city-us,2011,26.197,-97.880,2918
19547,Heidelberg,PA,,city-us,1723,40.368,-76.165,462
19546,Heidelberg,PA,,city-us,1270,40.392,-80.091,2483
19549,Heidelberg,MS,,city-us,634,31.887,-88.984,3164
19550,Heidelberg,MN,,city-us,135,44.491,-93.626,1826
19552,Heidelberg,KY,,city-us,0,37.555,-83.779,861
