id,name,state,county,country,level,population,latitude,longitude,wiki
20387,Holly,MI,Oakland County,,city-us,5958,42.792,-83.628,6037
20358,Holley,NY,Orleans County,,city-us,1725,43.226,-78.027,3886
20359,Holley,FL,Santa Rosa County,,city-us,1630,30.447,-86.907,873
20388,Holly,CO,Prowers County,,city-us,840,38.052,-102.123,3896
20356,Holley,OR,Linn County,,city-us,390,44.355,-122.783,330
20386,Holly,MN,Murray County,,city-us,93,44.152,-95.522,2176
20357,Holley,GA,Murray County,,city-us,0,34.663,-84.829,309
20383,Holly,TX,Houston County,,city-us,0,31.130,-95.337,277
20384,Holly,WV,Kanawha County,,city-us,0,38.062,-81.444,115
20385,Holly,WA,Kitsap County,,city-us,0,47.558,-122.977,545
