id,name,state,country,level,population,latitude,longitude,wiki
1292,Appleton,WI,,city-us,74854,44.279,-88.388,18453
1296,Appleton,ME,,city-us,1434,44.298,-69.270,3784
1294,Appleton,KS,,city-us,897,37.391,-99.914,533
1299,Appleton,AR,,city-us,399,35.425,-92.874,542
1300,Appleton,MN,,city-us,197,45.197,-96.057,2043
1291,Appleton,SC,,city-us,0,33.044,-81.363,346
1293,Appleton,MD,,city-us,0,39.698,-75.814,203
1295,Appleton,WA,,city-us,0,45.812,-121.271,269
1297,Appleton,TN,,city-us,0,35.024,-87.233,115
1298,Appleton,OH,,city-us,0,40.209,-82.616,208
