id,name,state,county,country,level,population,latitude,longitude,wiki
22633,Springfield,MO,Christian County,,city-us,169724,37.194,-93.293,42904
22640,Springfield,MA,Hampden County,,city-us,154789,42.101,-72.590,85070
22644,Springfield,OR,Lane County,,city-us,62256,44.046,-123.022,10882
22634,Springfield,OH,Clark County,,city-us,58763,39.924,-83.809,21773
22639,Springfield,VA,Fairfax County,,city-us,31769,38.789,-77.187,12996
22651,Springfield,TN,Robertson County,,city-us,19065,36.509,-86.885,7697
22657,Springfield,NJ,Union County,,city-us,16979,40.698,-74.334,19415
4811,Springfield,MI,Oakland County,,city-us,13940,42.752,-83.500,8144
22661,Springfield,VT,Windsor County,,city-us,9117,43.292,-72.480,8820
22626,Springfield,FL,Bay County,,city-us,8025,30.153,-85.611,2361
22632,Springfield,MI,Calhoun County,,city-us,5270,42.326,-85.239,4776
22631,Springfield,NJ,Burlington County,,city-us,3228,40.040,-74.710,13909
22637,Springfield,GA,Effingham County,,city-us,2993,32.372,-81.311,3809
22636,Springfield,WI,Dane County,,city-us,2915,43.162,-89.546,2216
22659,Springfield,KY,Washington County,,city-us,2834,37.685,-85.222,3552
22627,Springfield,SD,Bon Homme County,,city-us,2053,42.854,-97.897,4819
22629,Springfield,MN,Brown County,,city-us,2015,44.239,-94.976,4778
22652,Springfield,NE,Sarpy County,,city-us,1509,41.082,-96.134,3775
22649,Springfield,NY,Otsego County,,city-us,1348,42.833,-74.867,5090
22625,Springfield,CO,Baca County,,city-us,1336,37.408,-102.614,3757
22654,Springfield,NH,Sullivan County,,city-us,1287,43.492,-72.038,4083
22653,Springfield,WI,St. Croix County,,city-us,1006,44.995,-92.207,1988
22646,Springfield,WI,Marquette County,,city-us,826,43.947,-89.533,1892
22642,Springfield,WI,Jackson County,,city-us,695,44.287,-91.096,1889
22648,Springfield,SC,Orangeburg County,,city-us,445,33.497,-81.279,2243
22645,Springfield,LA,Livingston Parish,,city-us,435,30.429,-90.549,4379
22641,Springfield,WV,Hampshire County,,city-us,407,39.451,-78.694,1998
22650,Springfield,ME,Penobscot County,,city-us,296,45.399,-68.174,3339
22658,Springfield,WI,Walworth County,,city-us,232,42.642,-88.412,1065
22635,Springfield,AR,Conway County,,city-us,223,35.267,-92.558,593
22624,Springfield,TX,Anderson County,,city-us,0,31.805,-95.478,1048
22643,Springfield,TX,Jim Wells County,,city-us,0,27.752,-98.194,804
22656,Springfield,CA,Tuolumne County,,city-us,0,38.021,-120.411,1477
