id,name,state,county,country,level,population,latitude,longitude,wiki
27264,Maud,TX,Bowie County,,city-us,975,33.333,-94.343,3175
27267,Maud,OK,Pottawatomie County / Seminole County,,city-us,863,35.133,-96.778,3938
27262,Maud,IA,Allamakee County,,city-us,0,43.226,-91.370,192
27263,Maud,AL,Bibb County,,city-us,0,32.880,-86.982,161
27265,Maud,OH,Butler County,,city-us,0,39.355,-84.390,959
27266,Maud,AL,Colbert County,,city-us,0,34.643,-88.110,117
27268,Maud,MO,Shelby County,,city-us,0,39.633,-92.196,255
27269,Maud,WA,Stevens County,,city-us,0,48.331,-118.079,253
27270,Maud,MS,Tunica County,,city-us,0,34.562,-90.437,171
27271,Maud,IL,Wabash County,,city-us,0,38.398,-87.855,121
27272,Maud,KY,Washington County,,city-us,0,37.821,-85.297,119
27273,Maud,WV,Wetzel County,,city-us,0,39.619,-80.742,118
27274,Maude,LA,St. Tammany Parish,,city-us,0,30.373,-89.813,216
