id,name,state,country,level,population,latitude,longitude,wiki
20579,Unionville,NC,,city-us,6788,35.09,-80.51,6539
20574,Unionville,GA,,city-us,1828,31.43,-83.51,2117
20577,Unionville,MO,,city-us,1728,40.48,-93.00,4663
20585,Unionville,TN,,city-us,1394,35.62,-86.59,682
20582,Unionville,PA,,city-us,663,40.94,-79.96,496
20581,Unionville,NY,,city-us,647,41.30,-74.56,3339
20584,Unionville,PA,,city-us,577,39.90,-75.73,828
20576,Unionville,MI,,city-us,486,43.65,-83.47,3112
20583,Unionville,PA,,city-us,263,40.91,-77.88,2602
20578,Unionville,MT,,city-us,206,46.54,-112.08,1250
20575,Unionville,IA,,city-us,78,40.82,-92.70,3213
20580,Unionville,NV,,city-us,0,40.45,-118.12,5696
20586,Unionville,IL,,city-us,0,37.12,-88.55,141
20587,Unionville,IL,,city-us,0,40.02,-87.64,211
20588,Unionville,IL,,city-us,0,41.82,-89.98,181
20589,Unionville,IN,,city-us,0,39.23,-86.42,555
20590,Unionville,MD,,city-us,0,39.47,-77.19,508
20591,Unionville,MD,,city-us,0,38.81,-76.14,1946
20592,Unionville,MD,,city-us,0,38.06,-75.60,136
20593,Unionville,OH,,city-us,0,41.78,-81.00,543
20594,Unionville,OH,,city-us,0,40.86,-80.74,277
20595,Unionville,OH,,city-us,0,40.50,-81.72,123
20596,Unionville,OH,,city-us,0,39.63,-81.72,125
20597,Unionville,OH,,city-us,0,39.45,-81.46,159
20598,Unionville,PA,,city-us,0,40.25,-75.71,227
20599,Unionville,PA,,city-us,0,40.30,-75.28,716
20600,Unionville,VA,,city-us,0,38.26,-77.97,261
