id,name,state,country,level,population,latitude,longitude,wiki
45113,Ward,AR,,city-us,6359,35.030,-91.950,3503
45111,Ward,OH,,city-us,1196,39.508,-82.226,1644
45120,Ward,MN,,city-us,470,46.158,-94.843,2272
45107,Ward,NY,,city-us,329,42.225,-77.902,2423
45119,Ward,PA,,city-us,221,41.707,-76.939,2143
45109,Ward,CO,,city-us,130,40.072,-105.508,4100
45115,Ward,SC,,city-us,121,33.858,-81.730,1905
45114,Ward,SD,,city-us,61,44.154,-96.491,2874
45110,Ward,ND,,city-us,50,48.756,-102.339,0
45108,Ward,IN,,city-us,0,39.996,-86.582,294
45112,Ward,WV,,city-us,0,38.246,-81.388,877
45116,Ward,WA,,city-us,0,48.604,-118.023,294
45117,Ward,AL,,city-us,0,32.362,-88.278,102
45118,Ward,DE,,city-us,0,38.485,-75.478,1458
