id,name,state,country,level,population,latitude,longitude,wiki
1694,Colombia,,,country,49336454,4.57,-74.30,75096
1684,Columbia,SC,,city-us,137541,34.04,-80.91,75055
1671,Columbia,MO,,city-us,126853,38.95,-92.33,36737
1665,Columbia,MD,,city-us,105086,39.24,-76.84,37723
1686,Columbia,TN,,city-us,43340,35.62,-87.04,13873
1661,Columbia,IL,,city-us,10959,38.46,-90.22,4871
1683,Columbia,PA,,city-us,10157,40.03,-76.50,28934
1680,Columbia,OH,,city-us,7567,41.33,-81.92,167
1667,Columbia,MI,,city-us,7454,42.10,-84.27,1341
1672,Columbia,MS,,city-us,5914,31.25,-89.84,9077
1660,Columbia,CT,,city-us,5246,41.69,-72.31,2759
1663,Columbia,KY,,city-us,4996,37.10,-85.31,6313
1679,Columbia,OH,,city-us,4234,39.17,-84.42,167
1669,Columbia,MI,,city-us,2560,42.38,-86.05,1341
1659,Columbia,CA,,city-us,2079,38.04,-120.40,12565
1678,Columbia,NY,,city-us,1572,42.93,-75.05,4481
1681,Columbia,OH,,city-us,1215,39.16,-82.26,167
1668,Columbia,MI,,city-us,1213,43.63,-83.41,1341
1682,Columbia,PA,,city-us,1165,41.85,-76.87,2675
1673,Columbia,NC,,city-us,849,35.92,-76.25,3856
1658,Columbia,AL,,city-us,690,31.29,-85.11,5626
1676,Columbia,NH,,city-us,646,44.82,-71.51,2994
1666,Columbia,ME,,city-us,442,44.67,-67.81,23619
1670,Columbia,MN,,city-us,441,47.55,-95.62,1832
1664,Columbia,LA,,city-us,278,32.11,-92.08,2904
1677,Columbia,NJ,,city-us,204,40.93,-75.09,626
1685,Columbia,SD,,city-us,157,45.61,-98.31,3083
1675,Columbia,NE,,city-us,117,42.48,-97.66,241
1687,Columbia,VA,,city-us,83,37.75,-78.16,7668
1662,Columbia,KS,,city-us,55,38.83,-98.33,373
1674,Columbia,ND,,city-us,37,47.62,-98.81,0
1688,Columbia,IN,,city-us,0,39.58,-85.21,580
1689,Columbia,IA,,city-us,0,41.18,-93.15,78
1690,Columbia,OH,,city-us,0,40.58,-81.51,227
1691,Columbia,OH,,city-us,0,41.63,-84.79,387
1692,Columbia,WV,,city-us,0,38.12,-81.31,122
1693,Columbia,WI,,city-us,0,44.52,-90.72,286
