id,name,state,county,country,level,population,latitude,longitude,wiki
16198,Galena,IL,Jo Daviess County,,city-us,3282,42.417,-90.429,20217
16194,Galena,KS,Cherokee County,,city-us,2743,37.076,-94.640,5782
16197,Galena,IN,Floyd County,,city-us,1256,38.352,-85.942,3716
16195,Galena,OH,Delaware County,,city-us,958,40.215,-82.880,3349
16199,Galena,MD,Kent County,,city-us,536,39.341,-75.879,5081
16203,Galena,MO,Stone County,,city-us,462,36.805,-93.467,3932
16204,Galena,AK,Yukon-Koyukuk ,,city-us,453,64.733,-156.928,12047
16196,Galena,NE,Dixon County,,city-us,241,42.481,-96.837,242
16201,Galena,MN,Martin County,,city-us,205,43.806,-94.673,1829
16200,Galena,SD,Lawrence County,,city-us,0,44.334,-103.641,4879
16202,Galena,WA,Snohomish County,,city-us,0,47.892,-121.443,57
