id,name,state,country,level,population,latitude,longitude,wiki
8663,Reno,NV,,city-us,268851,39.53,-119.81,41245
8660,Reno,KS,,city-us,4313,38.05,-97.97,6226
8665,Reno,TX,,city-us,3460,33.66,-95.46,2959
8666,Reno,TX,,city-us,3100,32.95,-97.57,144
8661,Reno,MI,,city-us,630,44.28,-83.82,1840
8662,Reno,MN,,city-us,434,45.73,-95.45,1867
8658,Reyno,AR,,city-us,395,36.36,-90.75,3011
8659,Reno,KS,,city-us,0,39.05,-95.12,384
8664,Reno,OH,,city-us,0,39.37,-81.40,552
8667,Reno,GA,,city-us,0,30.77,-84.29,352
8668,Reno,IL,,city-us,0,38.98,-89.51,809
8669,Reno,IN,,city-us,0,39.71,-86.67,397
8670,Reno,MN,,city-us,0,43.60,-91.28,610
