id,name,state,country,level,population,latitude,longitude,wiki
14714,Westwood,MA,,city-us,16213,42.22,-71.22,10043
14717,Westwood,NJ,,city-us,11203,40.99,-74.03,21432
14715,Westwood,MI,,city-us,9621,42.30,-85.63,2374
14712,Westwood,KY,,city-us,4662,38.48,-82.67,3739
14719,Westwood,PA,,city-us,1807,39.97,-75.85,468
14711,Westwood,KS,,city-us,1739,39.04,-94.62,6879
14718,Westwood,PA,,city-us,1624,40.32,-78.95,526
14708,Westwood,CA,,city-us,1393,40.31,-121.01,8723
14713,Westwood,KY,,city-us,571,38.28,-85.58,1939
14716,Westwood,MO,,city-us,314,38.64,-90.44,2936
14709,Westwood,IA,,city-us,102,40.97,-91.62,2621
14710,Westwood,IN,,city-us,0,39.92,-85.42,219
