id,name,state,county,country,level,population,latitude,longitude,wiki
46325,Westville,IN,LaPorte County,,city-us,5307,41.541,-86.901,4016
46321,Westville,NJ,Gloucester County,,city-us,4326,39.868,-75.132,10457
46329,Westville,IL,Vermilion County,,city-us,3120,40.042,-87.639,5202
46320,Westville,NY,Franklin County,,city-us,1689,44.941,-74.383,3695
46317,Westville,OK,Adair County,,city-us,1365,35.993,-94.568,5937
46327,Westville,MI,Montcalm County,,city-us,1282,43.343,-85.034,3207
46322,Westville,FL,Holmes County,,city-us,264,30.775,-85.852,2284
46318,Westville,OH,Champaign County,,city-us,0,40.109,-83.838,487
46319,Westville,MO,Chariton County,,city-us,0,39.643,-92.908,268
46323,Westville,PA,Jefferson County,,city-us,0,41.214,-78.837,403
46324,Westville,SC,Kershaw County,,city-us,0,34.457,-80.599,663
46326,Westville,MS,Monroe County,,city-us,0,33.854,-88.386,170
46328,Westville,CA,Placer County,,city-us,0,39.175,-120.648,280
