id,name,state,county,country,level,population,latitude,longitude,wiki
18152,Oxford,,,United Kingdom,city-international,152000,51.752,-1.258,40813
18140,Oxford,MS,Lafayette County,,city-us,26430,34.367,-89.519,16755
18131,Oxford,AL,Calhoun County,,city-us,22312,33.597,-85.868,7375
18142,Oxford,CT,New Haven County,,city-us,12768,41.444,-73.148,6979
18136,Oxford,NC,Granville County,,city-us,8775,36.311,-78.591,7713
18133,Oxford,PA,Chester County,,city-us,5737,39.785,-75.979,6293
18150,Oxford,MA,Worcester County,,city-us,5392,42.117,-71.865,5873
18145,Oxford,ME,Oxford County,,city-us,4270,44.145,-70.473,5919
18132,Oxford,NY,Chenango County,,city-us,3554,42.397,-75.596,4920
18144,Oxford,MI,Oakland County,,city-us,3462,42.825,-83.265,8206
18149,Oxford,NJ,Warren County,,city-us,2447,40.809,-74.993,12134
18143,Oxford,GA,Newton County,,city-us,2275,33.619,-83.867,3117
18139,Oxford,KS,Johnson County,,city-us,2031,38.829,-94.663,490
18146,Oxford,KS,Sumner County,,city-us,1255,37.264,-97.195,4659
18130,Oxford,IN,Benton County,,city-us,1168,40.520,-87.248,5902
18141,Oxford,WI,Marquette County,,city-us,940,43.770,-89.539,3709
18138,Oxford,IA,Johnson County,,city-us,723,41.723,-91.790,3793
18135,Oxford,NE,Furnas County,,city-us,719,40.253,-99.632,3479
18148,Oxford,MD,Talbot County,,city-us,611,38.687,-76.172,7263
18137,Oxford,AR,Izard County,,city-us,598,36.221,-91.929,2304
18134,Oxford,ID,Franklin County,,city-us,38,42.259,-112.021,3111
18147,Oxford,FL,Sumter County,,city-us,0,28.927,-82.037,512
18151,Oxford,MO,Worth County,,city-us,0,40.421,-94.541,530
