id,name,state,country,level,population,latitude,longitude,wiki
7252,Hatfield,PA,,city-us,3497,40.28,-75.30,5128
7250,Hatfield,MA,,city-us,3314,42.39,-72.62,6519
7249,Hatfield,IN,,city-us,654,37.90,-87.22,386
7248,Hatfield,AR,,city-us,347,34.49,-94.38,2367
7253,Hatfield,WI,,city-us,233,44.41,-90.73,1203
7251,Hatfield,MN,,city-us,51,43.96,-96.20,2889
7254,Hatfield,CA,,city-us,0,42.00,-121.52,502
7255,Hatfield,KY,,city-us,0,37.72,-82.37,226
7256,Hatfield,MO,,city-us,0,40.53,-94.16,304
7257,Hatfield,OR,,city-us,0,42.00,-121.52,502
