id,name,state,country,level,population,latitude,longitude,wiki
5647,Brownstown,MI,,city-us,33087,42.109,-83.229,5840
5646,Brownstown,PA,,city-us,3400,40.124,-76.214,1246
5645,Brownstown,IN,,city-us,2978,38.879,-86.042,4079
5644,Brownstown,IL,,city-us,716,38.996,-88.953,2366
5642,Brownstown,PA,,city-us,688,40.335,-78.938,2108
5640,Brownstown,OH,,city-us,0,38.970,-83.840,210
5641,Brownstown,WV,,city-us,0,38.419,-82.454,92
5643,Brownstown,IN,,city-us,0,38.381,-86.503,214
5648,Brownstown,OH,,city-us,0,40.738,-83.370,167
5649,Brownstown,WA,,city-us,0,46.404,-120.607,395
