id,name,state,country,level,population,latitude,longitude,wiki
46697,Whitewater,WI,,city-us,14351,42.837,-88.734,9785
46696,Whitewater,OH,,city-us,6335,39.204,-84.765,1488
46695,Whitewater,MI,,city-us,2716,44.762,-85.392,4161
46701,Whitewater,WI,,city-us,1449,42.776,-88.733,1877
46700,Whitewater,CA,,city-us,1082,33.925,-116.638,4417
46693,Whitewater,KS,,city-us,666,37.965,-97.148,7798
46703,Whitewater,MN,,city-us,207,44.142,-92.044,1992
46694,Whitewater,MO,,city-us,85,37.238,-89.796,3710
46699,Whitewater,MT,,city-us,76,48.759,-107.628,571
46702,Whitewater,IN,,city-us,70,39.945,-84.831,2893
46698,Whitewater,CO,,city-us,0,38.990,-108.452,1050
