id,name,state,country,level,population,latitude,longitude,wiki
16556,Genoa,,Italy,city-international,580097,44.407,8.934,74285
16546,Genoa,OH,,city-us,25684,40.173,-82.898,6833
16549,Genoa,MI,,city-us,20831,42.551,-83.859,2990
16545,Genoa,IL,,city-us,5530,42.105,-88.656,961
16553,Genoa,OH,,city-us,2212,41.518,-83.359,6987
16544,Genoa,NY,,city-us,1815,42.647,-76.569,4363
16550,Genoa,AR,,city-us,972,33.384,-93.909,1020
16547,Genoa,NV,,city-us,958,39.004,-119.847,3746
16551,Genoa,NE,,city-us,898,41.449,-97.731,3891
16554,Genoa,WI,,city-us,758,43.546,-91.173,3555
16548,Genoa,CO,,city-us,156,39.278,-103.500,2274
16552,Genoa,MN,,city-us,0,44.110,-92.608,492
16555,Genoa,WV,,city-us,0,38.122,-82.460,276
