id,name,state,county,country,level,population,latitude,longitude,wiki
13735,Louisville,KY,Jefferson County,,city-us,760026,38.254,-85.759,61131
13732,Louisville,CO,Boulder County,,city-us,20975,39.978,-105.132,7581
13738,Louisville,OH,Stark County,,city-us,9500,40.837,-81.260,9064
13739,Louisville,MS,Winston County,,city-us,6008,33.124,-89.055,5536
13731,Louisville,TN,Blount County,,city-us,4388,35.822,-84.048,3218
13737,Louisville,NY,St. Lawrence County,,city-us,3043,44.908,-75.012,4285
13734,Louisville,GA,Jefferson County,,city-us,2361,33.002,-82.411,5971
13733,Louisville,NE,Cass County,,city-us,1357,40.998,-96.162,3644
13730,Louisville,AL,Barbour County,,city-us,391,31.784,-85.556,2049
13736,Louisville,KS,Pottawatomie County,,city-us,136,39.250,-96.315,5650
