id,name,state,country,level,population,latitude,longitude,wiki
20642,Warrenton,VA,,city-us,10109,38.71,-77.80,10472
20639,Warrenton,MO,,city-us,8892,38.81,-91.14,7555
20641,Warrenton,OR,,city-us,6393,46.17,-123.92,7609
20637,Warrenton,GA,,city-us,1737,33.41,-82.66,2907
20640,Warrenton,NC,,city-us,856,36.40,-78.16,4980
20638,Warrenton,MN,,city-us,102,48.24,-96.83,1760
20643,Warrenton,AL,,city-us,0,34.36,-86.36,761
20644,Warrenton,IN,,city-us,0,38.17,-87.53,513
20645,Warrenton,MS,,city-us,0,32.25,-90.93,1744
20646,Warrenton,OH,,city-us,0,40.19,-80.68,216
20647,Warrenton,TX,,city-us,0,30.02,-96.73,2395
