id,name,state,country,level,population,latitude,longitude,wiki
7529,Junction City,KS,,city-us,22429,39.03,-96.83,7955
7534,Junction City,OR,,city-us,7116,44.22,-123.21,9548
7530,Junction City,KY,,city-us,2255,37.59,-84.79,3575
7526,Junction City,CA,,city-us,1180,40.73,-123.05,5012
7533,Junction City,OH,,city-us,723,39.72,-82.30,3371
7528,Junction City,IL,,city-us,528,38.58,-89.13,2057
7525,Junction City,AR,,city-us,494,33.02,-92.72,2223
7531,Junction City,LA,,city-us,429,33.01,-92.72,516
7535,Junction City,WI,,city-us,416,44.59,-89.77,3453
7532,Junction City,MO,,city-us,289,37.58,-90.29,2942
7527,Junction City,GA,,city-us,138,32.60,-84.46,2324
