id,name,state,county,country,level,population,latitude,longitude,wiki
24419,Lemont,IL,Cook County,,city-us,22436,41.669,-87.962,1677
24420,Lemont,IL,Cook County,,city-us,17529,41.667,-87.984,12857
23848,Lamont,CA,Kern County,,city-us,14269,35.260,-118.914,6103
23850,Lamont,MI,Ottawa County,,city-us,7575,42.990,-85.838,3297
24418,Lemont,PA,Centre County,,city-us,2335,40.811,-77.818,3374
23843,Lamont,IA,Buchanan County,,city-us,431,42.599,-91.642,3657
23849,Lamont,WI,Lafayette County,,city-us,314,42.705,-89.985,2053
23845,Lamont,OK,Grant County,,city-us,296,36.691,-97.556,1919
23847,Lamont,FL,Jefferson County,,city-us,170,30.377,-83.813,1033
23852,Lamont,WA,Whitman County,,city-us,79,47.202,-117.905,5673
23842,Lamont,MS,Bolivar County,,city-us,0,33.535,-91.076,514
23844,Lamont,NE,Dundy County,,city-us,0,40.321,-101.873,304
23846,Lamont,KS,Greenwood County,,city-us,0,38.112,-96.027,748
23851,Lamont,KY,Perry County,,city-us,0,37.350,-83.314,130
