id,name,state,county,country,level,population,latitude,longitude,wiki
25163,Warren,MI,Macomb County,,city-us,138130,42.500,-83.005,21548
25166,Warren,NJ,Somerset County,,city-us,15782,40.635,-74.519,16356
25155,Warren,RI,Bristol County,,city-us,11245,41.725,-71.259,6917
25169,Warren,PA,Warren County,,city-us,9248,41.844,-79.145,6706
25154,Warren,AR,Bradley County,,city-us,5380,33.613,-92.065,7766
25162,Warren,ME,Knox County,,city-us,4896,44.128,-69.244,8483
25170,Warren,VT,Washington County,,city-us,1959,44.113,-72.874,3498
25157,Warren,OR,Columbia County,,city-us,1870,45.819,-122.848,975
25167,Warren,WI,St. Croix County,,city-us,1763,45.000,-92.568,1953
25164,Warren,MN,Marshall County,,city-us,1574,48.197,-96.773,8547
25165,Warren,CT,Litchfield County,,city-us,1349,41.736,-73.343,3199
25160,Warren,IN,Huntington County,,city-us,1185,40.683,-85.427,4672
25159,Warren,NY,Herkimer County,,city-us,1026,42.899,-74.938,3817
25168,Warren,TX,Tyler County,,city-us,847,30.615,-94.409,516
25158,Warren,NH,Grafton County,,city-us,837,43.966,-71.859,4606
25171,Warren,WI,Waushara County,,city-us,662,44.026,-89.063,1957
25172,Warren,MA,Worcester County,,city-us,596,42.213,-72.191,5268
25156,Warren,MT,Carbon County,,city-us,0,45.060,-108.658,525
25161,Warren,ID,Idaho County,,city-us,0,45.264,-115.677,2275
