id,name,state,country,level,population,latitude,longitude,wiki
8326,Osceola,AR,,city-us,6779,35.71,-89.97,15036
8327,Osceola,IA,,city-us,5536,41.03,-93.77,5768
8340,Osceola,WI,,city-us,3073,45.34,-92.62,2199
8329,Osceola,IN,,city-us,2592,41.67,-86.08,4060
8330,Osceola,MI,,city-us,1887,47.19,-88.48,228
8339,Osceola,WI,,city-us,1843,43.68,-88.22,2291
8331,Osceola,MI,,city-us,956,43.96,-85.26,228
8333,Osceola,MO,,city-us,919,38.05,-93.70,5722
8328,Osceola,IL,,city-us,878,41.20,-89.69,338
8334,Osceola,NE,,city-us,863,41.18,-97.55,8027
8336,Osceola,PA,,city-us,584,41.98,-77.37,2407
8335,Osceola,NY,,city-us,243,43.54,-75.68,3097
8332,Osceola,MN,,city-us,128,44.85,-94.81,1827
8338,Osceola,SD,,city-us,118,45.28,-96.92,406
8337,Osceola,SD,,city-us,39,45.89,-98.53,406
8341,Osceola,LA,,city-us,0,30.65,-90.31,749
8342,Osceola,OH,,city-us,0,39.34,-84.06,235
8343,Osceola,SD,,city-us,0,44.47,-97.84,406
8344,Osceola,WV,,city-us,0,38.71,-79.63,739
