id,name,state,country,level,population,latitude,longitude,wiki
16774,Newtown,CT,,city-us,27522,41.40,-73.29,17603
16780,Newtown,PA,,city-us,15113,39.99,-75.41,391
16778,Newtown,OH,,city-us,2671,39.12,-84.36,4141
16779,Newtown,PA,,city-us,2274,40.23,-74.94,9632
16782,Newtown,SC,,city-us,882,34.41,-79.36,663
16775,Newtown,IL,,city-us,666,41.06,-88.76,353
16781,Newtown,PA,,city-us,230,40.65,-76.35,1632
16776,Newtown,IN,,city-us,213,40.20,-87.15,3177
16777,Newtown,MO,,city-us,114,40.38,-93.33,3350
16783,Newtown,CA,,city-us,4,38.70,-120.68,518
16784,Newtown,CA,,city-us,0,39.25,-121.10,275
16785,Newtown,IL,,city-us,0,40.17,-87.77,876
16786,Newtown,NJ,,city-us,0,40.55,-74.46,123
16787,Newtown,VA,,city-us,0,38.05,-78.79,71
16788,Newtown,VA,,city-us,0,38.24,-78.34,101
16789,Newtown,VA,,city-us,0,37.91,-77.13,303
16790,Newtown,VA,,city-us,0,37.79,-76.48,92
16791,Newtown,WV,,city-us,0,38.00,-81.15,135
16792,Newtown,WV,,city-us,0,37.63,-82.09,262
