id,name,state,country,level,population,latitude,longitude,wiki
867,Alton,IL,,city-us,25422,38.891,-90.184,27940
862,Alton,TX,,city-us,18860,26.287,-98.313,5151
871,Alton,IA,,city-us,1242,42.987,-96.011,4098
870,Alton,ME,,city-us,824,45.043,-68.774,3177
868,Alton,MO,,city-us,687,36.694,-91.399,3691
874,Alton,MN,,city-us,420,44.047,-93.708,2044
859,Alton,SD,,city-us,246,44.319,-96.578,0
857,Alton,KY,,city-us,200,38.089,-84.935,286
865,Alton,UT,,city-us,118,37.438,-112.483,1471
869,Alton,KS,,city-us,100,39.471,-98.948,4690
858,Alton,NH,,city-us,80,43.452,-71.218,6824
860,Alton,IN,,city-us,30,38.123,-86.418,3026
861,Alton,VA,,city-us,0,36.573,-79.003,221
863,Alton,CA,,city-us,0,40.547,-124.141,1480
864,Alton,AL,,city-us,0,33.579,-86.638,483
866,Alton,FL,,city-us,0,30.053,-83.138,176
872,Alton,LA,,city-us,0,30.331,-89.762,177
873,Alton,WV,,city-us,0,38.819,-80.214,608
