id,name,state,county,country,level,population,latitude,longitude,wiki
45236,Warsaw,,,Poland,city-international,1790658,52.230,21.011,68181
45230,Warsaw,IN,Kosciusko County,,city-us,15865,41.238,-85.853,10890
45235,Warsaw,NY,Wyoming County,,city-us,5316,42.738,-78.132,5405
45224,Warsaw,NC,Duplin County,,city-us,2683,34.999,-78.091,2652
45222,Warsaw,MO,Benton County,,city-us,2231,38.243,-93.382,5849
45225,Warsaw,KY,Gallatin County,,city-us,1727,38.783,-84.902,5239
45232,Warsaw,VA,Richmond County,,city-us,1657,37.959,-76.758,3919
45227,Warsaw,IL,Hancock County,,city-us,1493,40.359,-91.435,4434
45231,Warsaw,MN,Rice County,,city-us,816,44.249,-93.394,498
45223,Warsaw,OH,Coshocton County,,city-us,636,40.335,-82.007,3201
45229,Warsaw,TX,Kaufman County,,city-us,0,32.550,-96.420,818
45233,Warsaw,AL,Sumter County,,city-us,0,32.938,-88.203,689
45234,Warsaw,ND,Walsh County,,city-us,0,48.296,-97.255,884
