id,name,state,country,level,population,latitude,longitude,wiki
25773,Ha'il,,Saudi Arabia,city-international,385257,27.52,41.70,13160
25772,Hale,MI,,city-us,3799,44.41,-83.78,2468
25766,Hale,OH,,city-us,1545,40.53,-83.51,1405
25767,Hale,WI,,city-us,988,44.47,-91.26,2001
25764,Hale,MN,,city-us,920,44.93,-94.20,2009
25765,Hale,MO,,city-us,371,39.60,-93.34,1843
25763,Hale,IL,,city-us,323,40.93,-90.74,283
25768,Hale,CO,,city-us,0,39.63,-102.14,250
25769,Haile,FL,,city-us,0,29.69,-82.57,225
25770,Hale,IA,,city-us,0,42.01,-91.06,236
25771,Hale,KS,,city-us,0,37.23,-96.06,262
