phoneme,name,county,latitude,longitude
0255,Baldwin,Cumberland County,43.839,-70.745
1207,Cornish,York County,43.767,-70.809
0870,Limestone,Aroostook County,46.907,-67.863
1307,Cushing,Knox County,44.014,-69.259
3643,New Sharon,Franklin County,44.650,-70.000
3989,Peru,Oxford County,44.461,-70.452
2220,Greenville,Piscataquis County,45.462,-69.544
2208,Greenbush,Penobscot County,45.072,-68.589
0153,Appleton,Knox County,44.298,-69.270
1704,Enfield,Penobscot County,45.284,-68.582
2165,Hudson,Penobscot County,44.993,-68.888
4987,Swanville,Waldo County,44.517,-69.012
5594,Woodstock,Oxford County,44.401,-70.558
3210,Mars Hill,Aroostook County,46.559,-67.853
0996,Chesterville,Franklin County,44.539,-70.109
0249,Baileyville,Washington County,45.182,-67.442
1208,Cornville,Somerset County,44.867,-69.674
4099,Plymouth,Penobscot County,44.785,-69.236
1564,Easton,Aroostook County,46.633,-67.848
1567,Eastport,Washington County,44.906,-66.990
4949,Sullivan,Hancock County,44.535,-68.153
1798,Hebron,Oxford County,44.209,-70.389
1937,Frankfort,Waldo County,44.599,-68.928
2341,Hartford,Oxford County,44.394,-70.331
1731,Etna,Penobscot County,44.764,-69.128
4640,Sedgwick,Hancock County,44.347,-68.634
1404,Denmark,Oxford County,43.996,-70.814
1356,Woodland,Aroostook County,46.884,-68.120
1819,Fayette,Kennebec County,44.434,-70.067
0566,Bradford,Penobscot County,45.088,-68.907
3306,Medway,Penobscot County,45.642,-68.479
0020,Addison,Washington County,44.523,-67.707
0654,Brownville,Piscataquis County,45.357,-69.018
1964,Friendship,Knox County,43.953,-69.347
4890,Steuben,Washington County,44.482,-67.939
4320,Rome,Kennebec County,44.571,-69.893
0813,Canton,Oxford County,44.491,-70.295
4684,Wayne,Kennebec County,44.342,-70.068
4931,Strong,Franklin County,44.786,-70.209
3074,Lovell,Oxford County,44.192,-70.886
0709,Burnham,Waldo County,44.674,-69.386
4759,South Bristol,Lincoln County,43.882,-69.550
2039,Georgetown,Sagadahoc County,43.708,-69.758
4912,Stonington,Hancock County,44.150,-68.645
0731,Troy,Waldo County,44.674,-69.252
1960,Frenchville,Aroostook County,47.274,-68.398
1356,Woodland,Washington County,45.157,-67.405
3454,Montville,Waldo County,44.433,-69.292
0637,Brooks,Waldo County,44.538,-69.122
2010,Garland,Penobscot County,45.077,-69.159
1011,Chisholm,Franklin County,44.481,-70.200
0379,Belmont,Waldo County,44.389,-69.119
2331,Sumner,Oxford County,44.381,-70.449
3485,Morrill,Waldo County,44.428,-69.170
4774,South Windham,Cumberland County,43.736,-70.424
3007,Littleton,Aroostook County,46.236,-67.843
4752,Solon,Somerset County,44.939,-69.808
2327,Harrington,Washington County,44.528,-67.800
1755,Exeter,Penobscot County,44.963,-69.125
0202,Athens,Somerset County,44.965,-69.667
0794,Liberty,Waldo County,44.369,-69.336
0640,Brooksville,Hancock County,44.351,-68.759
2994,Linneus,Aroostook County,46.050,-67.972
0064,Alfred,York County,43.476,-70.718
2964,Monroe,Waldo County,44.598,-69.058
5340,Washburn,Aroostook County,46.790,-68.158
4732,Smithfield,Somerset County,44.642,-69.800
4003,Phillips,Franklin County,44.842,-70.370
0901,Lee,Penobscot County,45.376,-68.298
1419,Detroit,Somerset County,44.773,-69.302
0129,Andover,Oxford County,44.591,-70.772
3939,Patten,Penobscot County,45.991,-68.493
0444,Bingham,Somerset County,45.018,-69.813
0567,Bradley,Penobscot County,44.921,-68.628
1083,Clifton,Penobscot County,44.795,-68.479
0587,Bremen,Lincoln County,43.980,-69.430
0143,Anson,Somerset County,44.798,-69.889
2320,Harmony,Somerset County,44.977,-69.546
0100,Alton,Penobscot County,45.043,-68.774
5303,Waldo,Waldo County,44.466,-69.093
0743,Perry,Washington County,44.984,-67.101
0877,Castine,Hancock County,44.388,-68.800
2788,Knox,Waldo County,44.518,-69.217
0726,Greene,Androscoggin County,44.190,-70.140
1530,Eagle Lake,Aroostook County,47.058,-68.656
2168,Sherman,Aroostook County,45.890,-68.359
3967,Pembroke,Washington County,44.917,-67.135
2584,Industry,Franklin County,44.751,-70.049
2222,Greenwood,Oxford County,44.346,-70.656
3913,Parkman,Piscataquis County,45.107,-69.423
4186,Princeton,Washington County,45.145,-67.527
